raw_hit_id,execution_id,query_id,source_database,source_rank,source_record_id,title,authors_raw,source_date,publication_date_raw,updated_date_raw,doi_raw,arxiv_id_raw,bibcode_raw,journal_reference_raw,publication_status_raw,abstract_available,abstract_sha256,provider_metadata_json,raw_payload_filename,raw_payload_record_locator,retrieval_status,error
BAII2H000072,BAII2E003,Q02_TESS_STELLAR_FLARE_PERIODICITY,ADS_SCIX,44,2024AAS...24325928T,ESPEX: the Early Star and Planet Evolution Explorer mission concept,"[""Turner, Neal"",""MacGregor, Meredith"",""Cody, Ann Marie"",""Burt, Jennifer"",""Howard, Ward"",""Huber, Daniel"",""Venuti, Laura"",""Espex Team""]",2024-02-01T00:00:00Z,2024-02-00,2026-03-23T18:56:17.557Z,,,2024AAS...24325928T,American Astronomical Society Meeting Abstracts #243,"[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""]",true,6875f65d46716e6f67d945c4d187d610ab473db06d670f10365a437d96048d94,"{""author"":[""Turner, Neal"",""MacGregor, Meredith"",""Cody, Ann Marie"",""Burt, Jennifer"",""Howard, Ward"",""Huber, Daniel"",""Venuti, Laura"",""Espex Team""],""bibcode"":""2024AAS...24325928T"",""date"":""2024-02-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""259.28"",""entry_date"":""2024-03-10T00:00:00Z"",""id"":""27283555"",""indexstamp"":""2026-08-06T20:46:43.510Z"",""metadata_mtime"":""2026-03-23T18:56:17.557Z"",""property"":[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts #243"",""pubdate"":""2024-02-00"",""title"":[""ESPEX: the Early Star and Planet Evolution Explorer mission concept""],""year"":""2024""}",page_0001.json,response.docs[43],RETRIEVED,
BAII2H000073,BAII2E003,Q02_TESS_STELLAR_FLARE_PERIODICITY,ADS_SCIX,45,2025ghh..confE..83N,High-time resolution observations of optical / near-ultraviolet / X-ray emission from two recent M-dwarf multi-wavelength observation campaigns,"[""Notsu, Yuta"",""Hirzberger, Johann"",""Krivova, Natalie A."",""Li, X."",""Solanki, Sami K."",""Calchetti, D."",""Valori, G."",""SO/PHI Team""]",2025-02-01T00:00:00Z,2025-02-00,2026-03-23T19:07:20.341Z,,,2025ghh..confE..83N,SDO 2025 Science Workshop: A Gathering of the Helio-hive!,"[""ARTICLE"",""NOT REFEREED""]",true,96e18511639fd4d0e495c49f7dd9258ed132f7e71b34c8a24e475b0690fa8757,"{""author"":[""Notsu, Yuta"",""Hirzberger, Johann"",""Krivova, Natalie A."",""Li, X."",""Solanki, Sami K."",""Calchetti, D."",""Valori, G."",""SO/PHI Team""],""bibcode"":""2025ghh..confE..83N"",""date"":""2025-02-01T00:00:00Z"",""doctype"":""inproceedings"",""eid"":""83"",""entry_date"":""2025-07-06T00:00:00Z"",""id"":""34997111"",""indexstamp"":""2026-08-07T01:51:04.225Z"",""metadata_mtime"":""2026-03-23T19:07:20.341Z"",""property"":[""ARTICLE"",""NOT REFEREED""],""pub"":""SDO 2025 Science Workshop: A Gathering of the Helio-hive!"",""pubdate"":""2025-02-00"",""title"":[""High-time resolution observations of optical / near-ultraviolet / X-ray emission from two recent M-dwarf multi-wavelength observation campaigns""],""year"":""2025""}",page_0001.json,response.docs[44],RETRIEVED,
BAII2H000074,BAII2E003,Q02_TESS_STELLAR_FLARE_PERIODICITY,ADS_SCIX,46,2024ApJ...971..114L,The White-light Superflares from Cool Stars in GWAC Triggers,"[""Li, Guang-Wei"",""Wang, Liang"",""Yuan, Hai-Long"",""Xin, Li-Ping"",""Wang, Jing"",""Wu, Chao"",""Li, Hua-Li"",""Haerken, Hasitieer"",""Wang, Wei-Hua"",""Cai, Hong-Bo"",""Han, Xu-Hui"",""Xu, Yang"",""Huang, Lei"",""Lu, Xiao-Meng"",""Bai, Jian-Ying"",""Wang, Xiang-Yu"",""Dai, Zi-Gao"",""Liang, En-Wei"",""Wei, Jian-Yan""]",2024-08-01T00:00:00Z,2024-08-00,2026-06-15T11:21:56.051Z,"[""10.3847/1538-4357/ad55e8"",""10.48550/arXiv.2407.08183""]",,2024ApJ...971..114L,The Astrophysical Journal,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,660a60ab77aaddedc754eef637b9113a9bb4152a679946b78a512b7c4f233d10,"{""alternate_bibcode"":[""2024arXiv240708183L""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Li, Guang-Wei"",""Wang, Liang"",""Yuan, Hai-Long"",""Xin, Li-Ping"",""Wang, Jing"",""Wu, Chao"",""Li, Hua-Li"",""Haerken, Hasitieer"",""Wang, Wei-Hua"",""Cai, Hong-Bo"",""Han, Xu-Hui"",""Xu, Yang"",""Huang, Lei"",""Lu, Xiao-Meng"",""Bai, Jian-Ying"",""Wang, Xiang-Yu"",""Dai, Zi-Gao"",""Liang, En-Wei"",""Wei, Jian-Yan""],""bibcode"":""2024ApJ...971..114L"",""date"":""2024-08-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.3847/1538-4357/ad55e8"",""10.48550/arXiv.2407.08183""],""eid"":""114"",""entry_date"":""2024-09-08T00:00:00Z"",""id"":""30682900"",""indexstamp"":""2026-08-08T22:23:05.167Z"",""metadata_mtime"":""2026-06-15T11:21:56.051Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""The Astrophysical Journal"",""pubdate"":""2024-08-00"",""title"":[""The White-light Superflares from Cool Stars in GWAC Triggers""],""year"":""2024""}",page_0001.json,response.docs[45],RETRIEVED,
BAII2H000075,BAII2E003,Q02_TESS_STELLAR_FLARE_PERIODICITY,ADS_SCIX,47,2025ApJ...978..169N,Detectability of Self-lensing Flares of White Dwarfs with Compact Companions,"[""Nir, Guy"",""Bloom, Joshua S.""]",2025-01-01T00:00:00Z,2025-01-00,2026-06-15T11:23:45.114Z,"[""10.3847/1538-4357/ad9398"",""10.48550/arXiv.2311.14392""]",,2025ApJ...978..169N,The Astrophysical Journal,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,f114d2e0f402f92e38420dfc45f46a47455a61ae020da8da0e21f22132484cef,"{""alternate_bibcode"":[""2023arXiv231114392N""],""arxiv_class"":[""astro-ph.SR"",""astro-ph.HE""],""author"":[""Nir, Guy"",""Bloom, Joshua S.""],""bibcode"":""2025ApJ...978..169N"",""date"":""2025-01-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.3847/1538-4357/ad9398"",""10.48550/arXiv.2311.14392""],""eid"":""169"",""entry_date"":""2025-01-19T00:00:00Z"",""id"":""32558594"",""indexstamp"":""2026-08-09T02:41:39.089Z"",""metadata_mtime"":""2026-06-15T11:23:45.114Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""The Astrophysical Journal"",""pubdate"":""2025-01-00"",""title"":[""Detectability of Self-lensing Flares of White Dwarfs with Compact Companions""],""year"":""2025""}",page_0001.json,response.docs[46],RETRIEVED,
BAII2H000076,BAII2E003,Q02_TESS_STELLAR_FLARE_PERIODICITY,ADS_SCIX,48,2026AN....34770085D,Searching for Rotational X-Ray Modulation on TIC 277539431,"[""Dsouza, Desmond"",""Poppenhäger, Katja"",""Ilin, Ekaterina""]",2026-03-01T00:00:00Z,2026-03-00,2026-04-20T10:14:31.382Z,"[""10.1002/asna.70085"",""10.48550/arXiv.2602.09835""]",,2026AN....34770085D,Astronomische Nachrichten,"[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""]",true,073d6995ff7b2d704a25a0691234fc587545216b79eee3e288b0c5e9fcfb65c8,"{""alternate_bibcode"":[""2026arXiv260209835D""],""arxiv_class"":[""astro-ph.SR""],""author"":[""Dsouza, Desmond"",""Poppenhäger, Katja"",""Ilin, Ekaterina""],""bibcode"":""2026AN....34770085D"",""date"":""2026-03-01T00:00:00Z"",""doctype"":""article"",""doi"":[""10.1002/asna.70085"",""10.48550/arXiv.2602.09835""],""eid"":""e70085"",""entry_date"":""2026-03-15T00:00:00Z"",""id"":""43366002"",""indexstamp"":""2026-08-07T21:53:39.358Z"",""metadata_mtime"":""2026-04-20T10:14:31.382Z"",""property"":[""ARTICLE"",""DATA"",""EPRINT_OPENACCESS"",""ESOURCE"",""OPENACCESS"",""PUB_OPENACCESS"",""REFEREED""],""pub"":""Astronomische Nachrichten"",""pubdate"":""2026-03-00"",""title"":[""Searching for Rotational X-Ray Modulation on TIC 277539431""],""year"":""2026""}",page_0001.json,response.docs[47],RETRIEVED,
BAII2H000077,BAII2E003,Q02_TESS_STELLAR_FLARE_PERIODICITY,ADS_SCIX,49,2026AAS...24742901N,"Multi-Wavelength Observational Campaigns of a Young Sun-like Star, EK Dra: Radio and Optical Counterparts of Stellar Flares and Active Regions","[""Namekata, Kosuke"",""Airapetian, Vladimir"",""Villadsen, Jackie"",""Bastian, Timothy"",""Hamaguchi, Kenji""]",2026-02-01T00:00:00Z,2026-02-00,2026-03-23T19:11:35.059Z,,,2026AAS...24742901N,American Astronomical Society Meeting Abstracts,"[""NONARTICLE"",""NOT REFEREED""]",true,441cc8405ba7bd5e095a01a60082a119edf28d310fb8086616a75971e72bf585,"{""author"":[""Namekata, Kosuke"",""Airapetian, Vladimir"",""Villadsen, Jackie"",""Bastian, Timothy"",""Hamaguchi, Kenji""],""bibcode"":""2026AAS...24742901N"",""date"":""2026-02-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""429.01"",""entry_date"":""2026-03-01T00:00:00Z"",""id"":""42935513"",""indexstamp"":""2026-08-07T01:51:14.945Z"",""metadata_mtime"":""2026-03-23T19:11:35.059Z"",""property"":[""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts"",""pubdate"":""2026-02-00"",""title"":[""Multi-Wavelength Observational Campaigns of a Young Sun-like Star, EK Dra: Radio and Optical Counterparts of Stellar Flares and Active Regions""],""year"":""2026""}",page_0001.json,response.docs[48],RETRIEVED,
BAII2H000078,BAII2E003,Q02_TESS_STELLAR_FLARE_PERIODICITY,ADS_SCIX,50,2024AAS...24325908E,Evolution of Flaring Activity with the Beta Pictoris and AB Doradus Moving Groups,"[""Ealy, Jordan"",""Schlieder, Joshua"",""Komacek, Thaddeus""]",2024-02-01T00:00:00Z,2024-02-00,2026-03-23T18:56:17.424Z,,,2024AAS...24325908E,American Astronomical Society Meeting Abstracts #243,"[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""]",true,82c9f8c6eaad586caf3dd5c0583ddbfa6623dbe2bbb5b28ee8b4f216e7ca4931,"{""author"":[""Ealy, Jordan"",""Schlieder, Joshua"",""Komacek, Thaddeus""],""bibcode"":""2024AAS...24325908E"",""date"":""2024-02-01T00:00:00Z"",""doctype"":""abstract"",""eid"":""259.08"",""entry_date"":""2024-03-10T00:00:00Z"",""id"":""27284738"",""indexstamp"":""2026-08-07T02:23:09.020Z"",""metadata_mtime"":""2026-03-23T18:56:17.424Z"",""property"":[""ESOURCE"",""NONARTICLE"",""NOT REFEREED""],""pub"":""American Astronomical Society Meeting Abstracts #243"",""pubdate"":""2024-02-00"",""title"":[""Evolution of Flaring Activity with the Beta Pictoris and AB Doradus Moving Groups""],""year"":""2024""}",page_0001.json,response.docs[49],RETRIEVED,
BAII2H000079,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,1,2404.16480v2,TESS Free-floating Planet Candidate Is Likely a Stellar Flare,"[""Przemek Mroz""]",2024-04-25T10:07:21Z,2024-04-25T10:07:21Z,2024-05-13T08:23:42Z,10.32023/0001-5237/73.4.1,2404.16480v2,,"Acta Astronom. 73, 259 (2023)",,true,4ab61159758b80d4de9f0cab6266444586fbc97f1bd4393533e277ef92307513,"{""authors"":[""Przemek Mroz""],""categories"":[""astro-ph.EP"",""astro-ph.IM"",""astro-ph.SR""],""comment"":""accepted for publication in Acta Astronomica"",""doi"":""10.32023/0001-5237/73.4.1"",""id"":""http://arxiv.org/abs/2404.16480v2"",""journal_ref"":""Acta Astronom. 73, 259 (2023)"",""links"":[{""href"":""https://arxiv.org/abs/2404.16480v2"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2404.16480v2"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""},{""href"":""https://doi.org/10.32023/0001-5237/73.4.1"",""rel"":""related"",""title"":""doi""}],""primary_category"":""astro-ph.EP"",""published"":""2024-04-25T10:07:21Z"",""title"":""TESS Free-floating Planet Candidate Is Likely a Stellar Flare"",""updated"":""2024-05-13T08:23:42Z""}",page_0001.xml,feed/entry[1],RETRIEVED,
BAII2H000080,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,2,2404.13145v1,Detecting stellar flares in photometric data using hidden Markov models,"[""J. Arturo Esquivel"",""Yunyi Shen"",""Vianey Leos-Barajas"",""Gwendolyn Eadie"",""Joshua Speagle"",""Radu V Craiu"",""Amber Medina"",""James Davenport""]",2024-04-19T19:17:06Z,2024-04-19T19:17:06Z,2024-04-19T19:17:06Z,10.3847/1538-4357/ad95f6,2404.13145v1,,,,true,1f7b3e8a173a2504b4f0dd3cee1c40049fb54badfa7482517066f60f6abb6681,"{""authors"":[""J. Arturo Esquivel"",""Yunyi Shen"",""Vianey Leos-Barajas"",""Gwendolyn Eadie"",""Joshua Speagle"",""Radu V Craiu"",""Amber Medina"",""James Davenport""],""categories"":[""astro-ph.SR"",""astro-ph.IM""],""comment"":""To be submitted to AAS, comments welcomed"",""doi"":""10.3847/1538-4357/ad95f6"",""id"":""http://arxiv.org/abs/2404.13145v1"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2404.13145v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2404.13145v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""},{""href"":""https://doi.org/10.3847/1538-4357/ad95f6"",""rel"":""related"",""title"":""doi""}],""primary_category"":""astro-ph.SR"",""published"":""2024-04-19T19:17:06Z"",""title"":""Detecting stellar flares in photometric data using hidden Markov models"",""updated"":""2024-04-19T19:17:06Z""}",page_0001.xml,feed/entry[2],RETRIEVED,
BAII2H000081,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,3,2511.13716v2,Stellar Flares in the TESS Light Curves of Planet-hosting M dwarfs,"[""Benjamin K. Capistrant"",""Jason Dittmann""]",2025-11-17T18:59:20Z,2025-11-17T18:59:20Z,2025-11-19T17:14:52Z,10.3847/1538-4357/ae1ddf,2511.13716v2,,,,true,2549b7080e07eddbb1c455d9071a45da157d45ae26c60e9ecc0c710de42f8890,"{""authors"":[""Benjamin K. Capistrant"",""Jason Dittmann""],""categories"":[""astro-ph.SR"",""astro-ph.EP""],""comment"":""23 pages, 8 figures, 2 tables. Accepted for publication in ApJ; 2nd version includes corrections to table 2"",""doi"":""10.3847/1538-4357/ae1ddf"",""id"":""http://arxiv.org/abs/2511.13716v2"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2511.13716v2"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2511.13716v2"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""},{""href"":""https://doi.org/10.3847/1538-4357/ae1ddf"",""rel"":""related"",""title"":""doi""}],""primary_category"":""astro-ph.SR"",""published"":""2025-11-17T18:59:20Z"",""title"":""Stellar Flares in the TESS Light Curves of Planet-hosting M dwarfs"",""updated"":""2025-11-19T17:14:52Z""}",page_0001.xml,feed/entry[3],RETRIEVED,
BAII2H000082,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,4,2602.03499v1,Similarities and differences between solar and stellar flare pulsation processes,"[""Fabio Reale""]",2026-02-03T13:21:16Z,2026-02-03T13:21:16Z,2026-02-03T13:21:16Z,,2602.03499v1,,,,true,8008ac205f5e449f6aa63eb571e253a2db19caf9bf1082b4bb5efe353fa3d24a,"{""authors"":[""Fabio Reale""],""categories"":[""astro-ph.SR""],""comment"":""16 pages, 8 figures, in press on Phil Trans A"",""doi"":"""",""id"":""http://arxiv.org/abs/2602.03499v1"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2602.03499v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2602.03499v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""}],""primary_category"":""astro-ph.SR"",""published"":""2026-02-03T13:21:16Z"",""title"":""Similarities and differences between solar and stellar flare pulsation processes"",""updated"":""2026-02-03T13:21:16Z""}",page_0001.xml,feed/entry[4],RETRIEVED,
BAII2H000083,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,5,2409.02540v2,"Scalable, Advanced Machine Learning-based Approaches for Stellar Flare Identification: Application to TESS short-cadence Data and Analysis of a New Flare Catalogue","[""Chia-Lung Lin"",""Daniel Apai"",""Mark S. Giampapa"",""Wing-Huen Ip""]",2024-09-04T08:57:42Z,2024-09-04T08:57:42Z,2024-10-23T08:00:04Z,,2409.02540v2,,,,true,7cb2cc2d1ba49afaacbfb87b23f240081efaa8ca1954ac7cde6803c269d85a60,"{""authors"":[""Chia-Lung Lin"",""Daniel Apai"",""Mark S. Giampapa"",""Wing-Huen Ip""],""categories"":[""astro-ph.SR""],""comment"":""46 pages, 21 figures, and 12 tables"",""doi"":"""",""id"":""http://arxiv.org/abs/2409.02540v2"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2409.02540v2"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2409.02540v2"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""}],""primary_category"":""astro-ph.SR"",""published"":""2024-09-04T08:57:42Z"",""title"":""Scalable, Advanced Machine Learning-based Approaches for Stellar Flare Identification: Application to TESS short-cadence Data and Analysis of a New Flare Catalogue"",""updated"":""2024-10-23T08:00:04Z""}",page_0001.xml,feed/entry[5],RETRIEVED,
BAII2H000084,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,6,2506.22131v1,Stationary quasi-periodic pulsations in 20-second cadence TESS flares,"[""Aadish Joshi"",""Tom Van Doorsselaere"",""Daye Lim"",""Dario J. Fritzewski""]",2025-06-27T11:14:35Z,2025-06-27T11:14:35Z,2025-06-27T11:14:35Z,10.1051/0004-6361/202554820,2506.22131v1,,"A&A 700, A178 (2025)",,true,88e7575223d396bf851fa037e4b3ebcdfceb427d882cdc716e87c5a679c4e0e7,"{""authors"":[""Aadish Joshi"",""Tom Van Doorsselaere"",""Daye Lim"",""Dario J. Fritzewski""],""categories"":[""astro-ph.SR""],""comment"":""13 pages, 10 figures, 2 tables, accepted for publication in A&A"",""doi"":""10.1051/0004-6361/202554820"",""id"":""http://arxiv.org/abs/2506.22131v1"",""journal_ref"":""A&A 700, A178 (2025)"",""links"":[{""href"":""https://arxiv.org/abs/2506.22131v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2506.22131v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""},{""href"":""https://doi.org/10.1051/0004-6361/202554820"",""rel"":""related"",""title"":""doi""}],""primary_category"":""astro-ph.SR"",""published"":""2025-06-27T11:14:35Z"",""title"":""Stationary quasi-periodic pulsations in 20-second cadence TESS flares"",""updated"":""2025-06-27T11:14:35Z""}",page_0001.xml,feed/entry[6],RETRIEVED,
BAII2H000085,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,7,2405.00850v1,Evolution of Flare Activity in GKM Stars Younger than 300 Myr over Five Years of TESS Observations,"[""Adina D. Feinstein"",""Darryl Z. Seligman"",""Kevin France"",""Jonathan Gagné"",""Adam Kowalski""]",2024-05-01T20:27:29Z,2024-05-01T20:27:29Z,2024-05-01T20:27:29Z,,2405.00850v1,,,,true,cd3ed492d6b5d0378fca500c7b29ba0d2f65a478cc4f0ce29539d12add1f2fae,"{""authors"":[""Adina D. Feinstein"",""Darryl Z. Seligman"",""Kevin France"",""Jonathan Gagné"",""Adam Kowalski""],""categories"":[""astro-ph.SR"",""astro-ph.EP""],""comment"":""23 pages, 10 figures, 4 tables, under review at AAS Journals. Manuscript was compiled using showyourwork! The affiliated GitHub repository can be found here: https://github.com/afeinstein20/young-stellar-flares"",""doi"":"""",""id"":""http://arxiv.org/abs/2405.00850v1"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2405.00850v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2405.00850v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""}],""primary_category"":""astro-ph.SR"",""published"":""2024-05-01T20:27:29Z"",""title"":""Evolution of Flare Activity in GKM Stars Younger than 300 Myr over Five Years of TESS Observations"",""updated"":""2024-05-01T20:27:29Z""}",page_0001.xml,feed/entry[7],RETRIEVED,
BAII2H000086,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,8,2607.11824v1,Time-Resolved Connection between Starspots and Flares in Nearby Young Solar-type Stars Observed by TESS,"[""Daijiro Hitotsuyanagi"",""Hiroto Yamada"",""Daisuke Yamashiki"",""Kazuma Ishihara"",""Yosuke Yamashiki"",""Kosuke Namekata""]",2026-07-13T17:17:55Z,2026-07-13T17:17:55Z,2026-07-13T17:17:55Z,,2607.11824v1,,,,true,eff043546b299187ea182ee9c02f3dfa406c3c7a59c3f81054d9025d3647e81a,"{""authors"":[""Daijiro Hitotsuyanagi"",""Hiroto Yamada"",""Daisuke Yamashiki"",""Kazuma Ishihara"",""Yosuke Yamashiki"",""Kosuke Namekata""],""categories"":[""astro-ph.SR""],""comment"":""10 pages, 11 figures, 2 tables. Accepted for publication in PASJ"",""doi"":"""",""id"":""http://arxiv.org/abs/2607.11824v1"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2607.11824v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2607.11824v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""}],""primary_category"":""astro-ph.SR"",""published"":""2026-07-13T17:17:55Z"",""title"":""Time-Resolved Connection between Starspots and Flares in Nearby Young Solar-type Stars Observed by TESS"",""updated"":""2026-07-13T17:17:55Z""}",page_0001.xml,feed/entry[8],RETRIEVED,
BAII2H000087,BAII2E004,Q02_TESS_STELLAR_FLARE_PERIODICITY,ARXIV,9,2403.17065v1,Detailed cool star flare morphology with CHEOPS and TESS,"[""G. Bruno"",""I. Pagano"",""G. Scandariato"",""H. -G. Florén"",""A. Brandeker"",""G. Olofsson"",""P. F. L. Maxted"",""A. Fortier"",""S. G. Sousa"",""S. Sulis"",""V. Van Grootel"",""Z. Garai"",""A. Boldog"",""L. Kriskovics"",""M. Gy. Szabó"",""D. Gandolfi"",""Y. Alibert"",""R. Alonso"",""T. Bárczy"",""D. Barrado Navascues"",""S. C. C. Barros"",""W. Baumjohann"",""M. Beck"",""T. Beck"",""W. Benz"",""N. Billot"",""L. Borsato"",""C. Broeg"",""A. Collier Cameron"",""Sz. Csizmadia"",""P. E. Cubillos"",""M. B. Davies"",""M. Deleuil"",""A. Deline"",""L. Delrez"",""O. D. S. Demangeon"",""B. -O. Demory"",""D. Ehrenreich"",""A. Erikson"",""J. Farinato"",""L. Fossati"",""M. Fridlund"",""M. Gillon"",""M. Güdel"",""M. N. Günther"",""A. Heitzmann"",""Ch. Helling"",""S. Hoyer"",""K. G. Isaak"",""L. Kiss"",""K. W. F. Lam"",""J. Laskar"",""A. Lecavelier des Etangs"",""M. Lendl"",""D. Magrin"",""C. Mordasini"",""V. Nascimbeni"",""R. Ottensamer"",""E. Pallé"",""G. Peter"",""G. Piotto"",""D. Pollacco"",""D. Queloz"",""R. Ragazzoni"",""N. Rando"",""F. Ratti"",""H. Rauer"",""I. Ribas"",""N. C. Santos"",""M. Sarajlic"",""D. Ségransan"",""A. E. Simon"",""V. Singh"",""A. M. S. Smith"",""M. Stalport"",""N. Thomas"",""S. Udry"",""B. Ulmer"",""J. Venturini"",""E. Villaver"",""N. A. Walton"",""T. G. Wilson""]",2024-03-25T18:00:54Z,2024-03-25T18:00:54Z,2024-03-25T18:00:54Z,,2403.17065v1,,,,true,b43bc19b35cd7237306df8f8655ffdd44becfc03e2535d3a48d9b2d30f363801,"{""authors"":[""G. Bruno"",""I. Pagano"",""G. Scandariato"",""H. -G. Florén"",""A. Brandeker"",""G. Olofsson"",""P. F. L. Maxted"",""A. Fortier"",""S. G. Sousa"",""S. Sulis"",""V. Van Grootel"",""Z. Garai"",""A. Boldog"",""L. Kriskovics"",""M. Gy. Szabó"",""D. Gandolfi"",""Y. Alibert"",""R. Alonso"",""T. Bárczy"",""D. Barrado Navascues"",""S. C. C. Barros"",""W. Baumjohann"",""M. Beck"",""T. Beck"",""W. Benz"",""N. Billot"",""L. Borsato"",""C. Broeg"",""A. Collier Cameron"",""Sz. Csizmadia"",""P. E. Cubillos"",""M. B. Davies"",""M. Deleuil"",""A. Deline"",""L. Delrez"",""O. D. S. Demangeon"",""B. -O. Demory"",""D. Ehrenreich"",""A. Erikson"",""J. Farinato"",""L. Fossati"",""M. Fridlund"",""M. Gillon"",""M. Güdel"",""M. N. Günther"",""A. Heitzmann"",""Ch. Helling"",""S. Hoyer"",""K. G. Isaak"",""L. Kiss"",""K. W. F. Lam"",""J. Laskar"",""A. Lecavelier des Etangs"",""M. Lendl"",""D. Magrin"",""C. Mordasini"",""V. Nascimbeni"",""R. Ottensamer"",""E. Pallé"",""G. Peter"",""G. Piotto"",""D. Pollacco"",""D. Queloz"",""R. Ragazzoni"",""N. Rando"",""F. Ratti"",""H. Rauer"",""I. Ribas"",""N. C. Santos"",""M. Sarajlic"",""D. Ségransan"",""A. E. Simon"",""V. Singh"",""A. M. S. Smith"",""M. Stalport"",""N. Thomas"",""S. Udry"",""B. Ulmer"",""J. Venturini"",""E. Villaver"",""N. A. Walton"",""T. G. Wilson""],""categories"":[""astro-ph.SR"",""astro-ph.EP""],""comment"":""28 pages, 25 figures, 4 tables, to be published in Astronomy & Astrophysics"",""doi"":"""",""id"":""http://arxiv.org/abs/2403.17065v1"",""journal_ref"":"""",""links"":[{""href"":""https://arxiv.org/abs/2403.17065v1"",""rel"":""alternate"",""type"":""text/html""},{""href"":""https://arxiv.org/pdf/2403.17065v1"",""rel"":""related"",""title"":""pdf"",""type"":""application/pdf""}],""primary_category"":""astro-ph.SR"",""published"":""2024-03-25T18:00:54Z"",""title"":""Detailed cool star flare morphology with CHEOPS and TESS"",""updated"":""2024-03-25T18:00:54Z""}",page_0001.xml,feed/entry[9],RETRIEVED,
