raw_hit_id,execution_id,query_id,source_database,source_record_id,work_id,version_id,mapping_basis,mapping_confidence,manual_adjudication_required,manual_adjudication_status,title,doi_normalized,arxiv_id_normalized,bibcode,is_preferred_version,mapping_status,error
BAII2H000290,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026FrPS...1744370N,BAIIW0179,BAIIV0271,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Breeding for colored quality protein popcorn with improved amino acid composition,10.3389/fpls.2026.1844370,,2026FrPS...1744370N,true,RESOLVED,
BAII2H000291,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025BAAA...66....8C,BAIIW0180,BAIIV0272,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Pulsaciones cuasi-periódicas en fulguraciones solares: claves para desentrañar la liberación de energía solar,,,2025BAAA...66....8C,true,RESOLVED,
BAII2H000292,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024AAS...24325911M,BAIIW0181,BAIIV0273,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Localizing Stellar Activity on Low-Mass Stars with the Transiting Exoplanet Survey Satellite,,,2024AAS...24325911M,true,RESOLVED,
BAII2H000293,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026AAS...24722004T,BAIIW0182,BAIIV0274,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"An expanded flare study of nearby young moving group members with TESS: new data, methods, and directions for stellar habitability studies",,,2026AAS...24722004T,true,RESOLVED,
BAII2H000294,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025SoftX..2902067X,BAIIW0183,BAIIV0275,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"QPPLab: A generally applicable software package for detecting, analyzing, and visualizing large-scale quasiperiodic spatiotemporal patterns (QPPs) of brain activity",10.1016/j.softx.2025.102067,,2025SoftX..2902067X,true,RESOLVED,
BAII2H000295,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2024xrp..prop..143B,BAIIW0184,BAIIV0276,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Extreme Space Weather Effects on Terrestrial Exoplanet Atmospheres in the JWST Era,,,2024xrp..prop..143B,true,RESOLVED,
BAII2H000296,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2025OcEng.31920220L,BAIIW0185,BAIIV0277,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Predictor-based neural adaptive self-triggered quantitative prescribed performance formation control for underactuated unmanned surface vehicles,10.1016/j.oceaneng.2024.120220,,2025OcEng.31920220L,true,RESOLVED,
BAII2H000297,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026PhRvE.113b4117K,BAIIW0186,BAIIV0278,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Statistical quantum mechanics of the random permutation sorting system: A self-stabilizing true uniform random number generator,10.1103/24hx-9y3l,,2026PhRvE.113b4117K,true,RESOLVED,
BAII2H000298,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026icdm.conf40566X,BAIIW0187,BAIIV0279,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Dynamic Multi-Aspect Query Fusion for Conversational Search,10.1109/icsp69961.2026.11540566,,2026icdm.conf40566X,true,RESOLVED,
BAII2H000299,BAII2E009,Q05_INJECTION_RECOVERY_SELECTION,ADS_SCIX,2026AAS...24742903B,BAIIW0188,BAIIV0280,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Linking TESS White-Light Flares to SDSS-V Chromospheric Variability in M-Dwarfs,,,2026AAS...24742903B,true,RESOLVED,
BAII2H000300,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2404.13145v1,BAIIW0024,BAIIV0037,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Detecting stellar flares in photometric data using hidden Markov models,10.3847/1538-4357/ad95f6,2404.13145,,false,RESOLVED,
BAII2H000301,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2412.12989v1,BAIIW0145,BAIIV0221,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Stellar flare morphology with TESS across the main sequence,10.1051/0004-6361/202452489,2412.12989,,false,RESOLVED,
BAII2H000302,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2606.22601v1,BAIIW0168,BAIIV0257,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Scalable Bayesian Additive Models for Stellar Flare Detection via Amortized Gaussian Process Inference and Hidden Markov Models,,2606.22601,,true,RESOLVED,
BAII2H000303,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2507.10986v2,BAIIW0159,BAIIV0246,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,StellarF: A Physics-Informed LoRA Framework for Stellar Flare Forecasting with Historical & Statistical Data,,2507.10986,,true,RESOLVED,
BAII2H000304,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2506.22131v1,BAIIW0001,BAIIV0001,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Stationary quasi-periodic pulsations in 20-second cadence TESS flares,10.1051/0004-6361/202554820,2506.22131,,false,RESOLVED,
BAII2H000305,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2503.13353v2,BAIIW0148,BAIIV0227,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,The Impact of Stellar Flares on the Atmospheric Escape of Exoplanets orbiting M stars I: Insights from the AU Mic System,,2503.13353,,false,RESOLVED,
BAII2H000306,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2602.17814v1,BAIIW0160,BAIIV0247,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,VQPP: Video Query Performance Prediction Benchmark,,2602.17814,,true,RESOLVED,
BAII2H000307,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2602.13179v1,BAIIW0161,BAIIV0248,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Fix Before Search: Benchmarking Agentic Query Visual Pre-processing in Multimodal Retrieval-augmented Generation,,2602.13179,,true,RESOLVED,
BAII2H000308,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2510.15453v2,BAIIW0150,BAIIV0231,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Extending TESS flare frequency distributions with CHEOPS: Power-law versus lognormal,10.1051/0004-6361/202557721,2510.15453,,false,RESOLVED,
BAII2H000309,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2605.18757v1,BAIIW0164,BAIIV0252,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Cypher is Turing-Complete: A Formal Proof via 2-Counter Machine Simulation,,2605.18757,,true,RESOLVED,
BAII2H000310,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2506.10201v2,BAIIW0151,BAIIV0233,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Far-Ultraviolet Emission Line Investigation of Flares on AU Mic,,2506.10201,,false,RESOLVED,
BAII2H000311,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2606.03464v1,BAIIW0173,BAIIV0263,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Predicting Lakehouse Performance in Clouds: An Empirical Exploration of Query Runtime Variance,,2606.03464,,true,RESOLVED,
BAII2H000312,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2407.16446v1,BAIIW0146,BAIIV0224,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,"Stellar flares, superflares and coronal mass ejections -- entering the Big data era",,2407.16446,,false,RESOLVED,
BAII2H000313,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2509.16477v2,BAIIW0153,BAIIV0238,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD;MANUAL_CONFIRMED_SAME_WORK,HIGH_AFTER_MANUAL_ADJUDICATION,true,MANUAL_CONFIRMED_SAME_WORK,Constraining the Mass Loss and the Kinetic Energy of Solar Coronal Mass Ejections with Far-Ultraviolet Flares,,2509.16477,,false,RESOLVED,
BAII2H000314,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2601.09028v2,BAIIW0172,BAIIV0262,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,OpenDecoder: Open Large Language Model Decoding to Incorporate Document Quality in RAG,,2601.09028,,true,RESOLVED,
BAII2H000315,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2410.10218v1,BAIIW0166,BAIIV0254,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,The Stellar Abundances and Galactic Evolution Survey (SAGES) III -- The g/r/i-band Data Release,,2410.10218,,false,RESOLVED,
BAII2H000316,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2403.09011v1,BAIIW0152,BAIIV0235,AUTO_EXACT_ARXIV;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Sun-as-a-star Study of an X-class Solar Flare with Spectroscopic Observations of CHASE,,2403.09011,,false,RESOLVED,
BAII2H000317,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2412.15297v2,BAIIW0147,BAIIV0225,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Enhancing the detection of low-energy M dwarf flares: Wavelet-based denoising of CHEOPS data,10.1051/0004-6361/202453517,2412.15297,,false,RESOLVED,
BAII2H000318,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2402.10611v3,BAIIW0177,BAIIV0268,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Spectral variations within solar flare ribbons,10.1051/0004-6361/202348839,2402.10611,,false,RESOLVED,
BAII2H000319,BAII2E010,Q05_INJECTION_RECOVERY_SELECTION,ARXIV,2512.15757v1,BAIIW0189,BAIIV0281,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Twin Restricted Kernel Machines for Multiview Classification,10.1109/ijcnn64981.2025.11228247,2512.15757,,false,RESOLVED,
BAII2H000320,BAII2E011,Q06_AFINO_RELATED,ADS_SCIX,2025A&A...700A.178J,BAIIW0001,BAIIV0002,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Stationary quasi-periodic pulsations in 20-second cadence TESS flares,10.1051/0004-6361/202554820,2506.22131,2025A&A...700A.178J,true,RESOLVED,
BAII2H000321,BAII2E011,Q06_AFINO_RELATED,ADS_SCIX,2024ascl.soft05017I,BAIIW0190,BAIIV0283,AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,AFINO: Automated Flare Inference of Oscillations,,,2024ascl.soft05017I,true,RESOLVED,
BAII2H000322,BAII2E012,Q06_AFINO_RELATED,ARXIV,2506.22131v1,BAIIW0001,BAIIV0001,AUTO_EXACT_ARXIV;AUTO_EXACT_DOI;AUTO_EXACT_PROVIDER_RECORD,HIGH,false,,Stationary quasi-periodic pulsations in 20-second cadence TESS flares,10.1051/0004-6361/202554820,2506.22131,,false,RESOLVED,
